Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
889	1251.4886	1109.0022	2939.0886	23.984213	640.0	37.0902	3.860334	53.665115	24.630594	8900000	7.450581e-09	57.876194	-0.0008611167	-6.936393	4.213481e-08	0.010542693	0.0077	79.0	9993.502583742142
890	754.11847	580.3846	2728.9963	41.820946	396.8095	38.89874	4.606597	57.2737	25.397259	8910000	2.6077032e-08	81.44765	-0.0016226117	-7.0632763	8.3172296e-08	0.010618108	0.0131	79.0	10005.871532917023
891	706.14886	710.116	2510.8672	87.118	384.6154	36.268127	4.691897	53.26622	21.732271	8920000	4.0512532e-08	76.77414	-0.00044870845	-3.997137	2.9403175e-08	0.07582558	0.0214	3.0	10016.475468635559
892	1025.839	721.2481	2358.3933	276.96967	574.06665	34.493916	5.250911	53.206905	18.901426	8930000	5.029142e-08	76.21316	0.00039396033	-2.6692295	1.6007219e-08	0.094035774	0.0199	2.0	10026.834328174591
893	894.67004	800.7764	2718.1182	9.8314056e-05	489.9	34.85401	5.3646593	51.336338	19.209496	8940000	-1.4901161e-08	71.461586	0.001744133	-4.0613356	3.035998e-08	0.07753753	0.012	8.0	10037.433283090591
894	821.16833	555.03186	2484.7766	263.5024	468.33334	35.53127	4.932959	52.61448	22.547268	8950000	3.4458935e-08	75.05178	-0.000105678104	-6.933222	1.7500025e-08	0.09831671	0.0224	2.0	10047.851531267166
895	589.04755	519.4182	1855.9573	84.1937	370.37036	32.83306	6.051204	48.72703	20.65368	8960000	9.406358e-08	106.81392	0.00067838654	71.554535	1.603149e-08	0.3861805	0.0498	1.0	10058.249803304672
896	759.46875	540.6572	1850.8268	254.61751	492.5	25.216213	11.35464	37.00642	-31.539234	8970000	-5.232869e-07	224.82172	-0.010725591	-93.27404	8.8391925e-09	0.07530534	0.0476	19.0	10069.076071023941
897	801.99054	602.5153	2089.6	155.89452	539.7692	28.400566	5.1881676	38.251724	-15.254597	8980000	6.519258e-08	130.78949	-0.0033860484	-13.903212	9.737354e-09	0.08573077	0.039499998	3.0	10079.481095552444
898	984.92236	609.4697	2008.3744	25.637093	559.0833	29.461966	4.5583034	45.12552	-15.395314	8990000	-3.7252903e-09	131.53868	-0.0011991957	-19.278366	5.9151644e-09	0.03427865	0.0131	79.0	10091.800198316574
899	847.89825	839.23724	3019.904	11.992285	400.0	32.966225	2.0032816	41.735584	-4.6703625	9000000	9.313226e-09	143.0265	-0.00084150105	-32.51042	5.1833373e-09	0.0009937786	0.0052	79.0	10104.04462146759
900	934.26843	741.6857	2472.547	4.926832e-05	561.4	33.58719	4.2222347	44.3298	-25.3843	9010000	-2.6077032e-08	90.96275	-0.003966892	-10.531469	5.4165756e-09	0.010796025	0.021	79.0	10116.336540699005
901	891.7909	482.6282	1771.9465	201.4115	701.2143	29.984922	5.031058	39.447735	-13.284306	9020000	2.7939677e-08	118.094795	-0.0006358421	-22.3187	5.1617564e-09	0.113441356	0.0714	1.0	10126.856009244919
902	669.5365	549.51416	2264.9663	0.00030366625	429.85	28.886929	5.711746	38.7135	-45.945877	9030000	-1.8626451e-09	106.63928	2.8491952e-05	-8.896519	2.4217819e-09	0.13221833	0.0442	1.0	10137.2121758461
903	658.8221	321.08167	1242.4817	134.15544	454.54544	28.988276	4.4978523	36.90622	-26.172497	9040000	4.5634806e-08	60.3047	0.0045279274	-4.1352406	1.9082398e-09	0.119767174	0.0464	1.0	10147.642112731934
904	943.5781	673.6597	2023.6256	133.47824	639.46155	28.660547	5.0466247	38.49589	-32.313293	9050000	5.5879354e-09	88.93184	-0.0005848163	-10.310383	1.2583046e-09	0.18475817	0.0503	1.0	10158.118547439575
905	756.7429	534.67303	2212.31	171.71053	462.5263	29.591974	5.073622	36.06964	-5.558647	9060000	-2.142042e-08	72.131615	0.0032881417	-2.6602278	1.3754529e-09	0.09946051	0.0305	1.0	10168.504796266556
906	640.5211	477.78387	1668.1012	53.963802	471.58823	29.3341	4.9394693	39.041855	5.0058208	9070000	2.0489097e-08	96.086716	0.0057355617	-4.246414	1.1770853e-09	0.16108836	0.0476	1.0	10178.94991350174
907	1059.3462	773.7055	2332.944	104.92877	625.0	29.634478	5.6456585	35.37376	5.611317	9080000	7.450581e-09	96.429726	0.0011522919	-10.11265	1.0509489e-09	0.090939954	0.0238	1.0	10189.326827287674
908	1190.1984	497.13596	2130.828	382.0276	803.0	30.865532	4.2251463	39.206596	-16.470808	9090000	3.632158e-08	53.500153	0.0041732187	-4.1265144	8.5183116e-10	0.18001145	0.0484	1.0	10199.705855846405
909	1450.9785	566.8685	2021.0217	6.8231825e-06	991.1	29.315578	5.150661	36.848656	-13.370438	9100000	-4.4703484e-08	72.520935	0.0022539813	-1.4631834	5.038543e-10	0.1912891	0.041300002	1.0	10210.093482732773
910	728.74677	444.6788	1678.6506	29.979992	378.16666	32.86789	3.354325	37.289566	7.5206103	9110000	-3.259629e-08	106.27609	0.0002627154	-13.9835415	7.540528e-10	0.08537032	0.0123	2.0	10220.394829511642
911	846.7041	554.4328	1963.571	141.34114	500.0	33.24447	4.727069	38.01823	3.9054098	9120000	-1.1874363e-08	80.35865	0.0012809096	-2.3875732	5.9403865e-10	0.092417285	0.0247	1.0	10230.915381193161
912	696.2328	617.198	2687.581	139.75336	356.27274	34.19862	3.7889853	37.40109	7.863488	9130000	5.5879354e-09	88.05607	0.0024936069	-9.068384	4.7125076e-10	0.0793066	0.0117	3.0	10241.479692697525
913	862.8748	619.33844	2719.5452	7.831964e-05	442.77777	36.30457	3.1241345	42.91351	12.058751	9140000	1.1175871e-08	92.460464	0.0009392295	-2.737154	5.0973803e-10	0.085157044	0.0111	5.0	10251.853182315826
914	567.7401	518.5801	2410.5186	1.9318497e-10	275.79413	36.20507	4.3335958	42.778683	-22.156918	9150000	7.450581e-09	124.05082	6.7223446e-05	-5.15176	2.9386166e-10	0.07824834	0.0119	10.0	10262.357954025269
915	928.4009	650.3543	2622.4207	143.90239	416.66666	38.247227	2.7908716	43.815296	3.7911084	9160000	-1.1175871e-08	99.80417	-0.0005408968	-13.52286	2.3441893e-10	0.047576353	0.0058	79.0	10274.680864334106
916	764.44135	487.3539	2096.324	7.3104485e-07	336.65216	40.5549	1.7867168	47.794777	-3.578659	9170000	1.8626451e-09	78.98554	-0.00049624615	-7.260971	2.9089098e-10	0.0019706788	0.0046	79.0	10286.975738286972
917	1907.5625	938.45013	2975.9343	427.45636	903.2222	41.47913	2.2116349	54.218143	28.318401	9180000	1.0244548e-08	50.50472	-0.0008527194	-1.1831188	1.4406662e-10	0.001532536	0.0045	79.0	10299.274898529053
918	1443.0151	1042.2042	2995.4312	8.81321e-14	717.0833	40.648643	3.595952	52.5313	-27.55911	9190000	1.4901161e-08	56.128716	-0.0009892643	-5.3259363	1.4984193e-10	0.02515212	0.0078	79.0	10311.598040819168
919	774.81775	687.4496	2148.577	0.00022893853	357.14285	40.618614	4.1586986	47.618492	-11.412519	9200000	-3.7252903e-09	81.44403	-0.0008355079	-2.8503704	1.8013942e-10	0.0519702	0.0067	79.0	10323.92937374115
920	795.75195	652.4529	2945.931	9.865068e-05	380.17392	41.088203	3.7829516	47.50891	-8.060817	9210000	3.7252903e-09	79.55937	-2.9329094e-05	-3.683281	8.22223e-11	0.07501337	0.0112	14.0	10334.612161874771
921	1337.4271	997.91705	3131.8938	276.92468	611.5	40.603325	4.844689	45.629986	-27.310846	9220000	2.2351742e-08	64.561905	-0.0005465774	-7.8436117	4.9346097e-11	0.044845402	0.0058	79.0	10346.98556804657
922	588.8297	542.0432	2267.2466	2.5514793e-09	284.46155	40.566906	5.0912223	45.783146	-59.564632	9230000	-1.4901161e-08	112.845604	-0.0010816858	-6.4186287	1.1899753e-10	0.008239692	0.0078	79.0	10359.26507806778
923	1141.3984	774.92224	2635.2017	3.0308564e-05	555.55554	39.857212	3.9576101	45.041378	13.5723505	9240000	-7.450581e-09	58.220024	-0.00045968778	-2.941759	8.099714e-11	0.0117289545	0.0047	79.0	10371.636928796768
924	795.8032	499.73706	2374.5386	150.85254	404.58823	38.39707	5.305639	43.78415	8.952542	9250000	9.313226e-08	81.00752	-0.00017647084	-9.327238	3.110185e-11	0.0793874	0.0116	8.0	10382.10362625122
925	1342.0565	678.63324	2629.186	155.82983	695.3333	37.020107	5.047792	42.257248	2.6798456	9260000	-1.8626451e-08	75.57343	0.0004159615	-2.175356	3.4764976e-11	0.0770992	0.0097	14.0	10392.910861492157
926	1522.2474	803.86127	2825.4097	304.55466	779.75	37.733242	4.9708104	42.326447	-22.757267	9270000	2.2351742e-08	77.32503	0.00013035629	-2.3915768	3.264724e-11	0.07640451	0.0086	7.0	10403.466887235641
927	837.34485	753.3531	2589.8516	53.96381	400.0	38.744892	5.1980014	42.86694	-27.635923	9280000	-4.5169145e-08	79.297844	0.00075835764	-9.349987	3.491104e-11	0.07646893	0.009	14.0	10414.234407186508
928	788.58594	761.96643	2773.315	8.759944e-05	421.31818	37.66802	6.032024	46.421047	-61.509247	9290000	7.264316e-08	94.41841	0.0012107659	-14.880729	3.180426e-11	0.07742405	0.0116	8.0	10424.720051050186
929	1311.4993	679.77856	2778.838	278.4862	668.6	37.3191	3.976363	43.500057	17.628916	9300000	-5.4948032e-08	58.156734	-0.0008900943	-3.7750425	3.703044e-11	0.00019981991	0.0082	79.0	10437.451411008835
930	1161.157	800.9913	2764.956	152.89653	600.36365	37.856144	4.9826713	43.485397	17.550123	9310000	-9.313226e-10	67.17821	-0.00080565456	-2.8571405	3.730242e-11	0.0060083414	0.008400001	79.0	10449.900958299637
931	988.9542	644.3238	2730.4954	3.8937478	555.55554	36.435364	5.3248467	48.41102	14.62421	9320000	-9.49949e-08	73.619705	0.004034724	-4.1201725	2.172229e-11	0.24865133	0.015000001	2.0	10460.33792257309
932	1002.4502	767.46405	2557.3596	285.523	573.6875	35.0263	5.498083	42.626812	10.735593	9330000	-2.910383e-08	66.47598	0.0023728255	-1.8012886	1.187463e-11	0.2567869	0.015299999	1.0	10470.73026227951
933	820.4719	707.5855	2038.8027	146.90143	431.5	36.305923	5.324825	42.539635	10.875938	9340000	-4.656613e-08	84.90379	0.0025562574	-4.40353	8.817206e-12	0.18112835	0.0106	1.0	10481.065373659134
934	1052.657	850.1958	2616.879	5.1155087e-07	546.0	36.80587	5.7151303	49.15115	12.749088	9350000	4.8428774e-08	72.30983	0.003249379	-2.6825523	7.833387e-12	0.15959114	0.0105	1.0	10491.415728330612
935	1165.2906	866.2127	2797.68	3.389485	588.2353	37.32173	4.6718373	45.323444	19.860258	9360000	6.146729e-08	58.164337	0.0012878553	-2.7275171	6.6207252e-12	0.1742085	0.0117999995	1.0	10501.902633428574
936	942.6077	637.48334	2318.192	7.608504	533.7857	37.3202	5.1749735	51.378937	16.871056	9370000	-2.9336661e-08	92.46912	0.003668282	-10.562386	4.977883e-12	0.29425216	0.024799999	1.0	10512.361843585968
937	836.02954	659.7753	2512.0955	56.96174	487.88235	33.132957	5.422	52.430817	13.49014	9380000	5.5879354e-09	59.79441	0.007099552	-6.2770977	1.1724073e-12	0.24670154	0.020299999	1.0	10522.691978216171
938	1014.26465	699.33673	2052.2227	232.32999	594.3077	33.578655	4.822394	42.31996	7.513035	9390000	5.2154064e-08	84.26985	0.0015894128	-5.650112	4.798615e-13	0.288527	0.0253	1.0	10533.056557655334
939	831.8565	776.6352	2632.3806	39.8992	454.54544	34.146267	4.823706	41.048817	15.078986	9400000	9.313226e-08	68.69197	0.002612324	-5.675148	1.64642e-12	0.18677495	0.0185	1.0	10543.456156492233
940	681.0339	454.97754	1975.1416	53.9641	496.8889	32.06122	5.802699	44.777943	0.2274305	9410000	2.8684735e-07	111.06767	0.007624335	-27.728714	1.6986455e-12	0.6597091	0.0644	1.0	10553.877975463867
941	531.9868	367.65598	1437.7313	108.33184	389.7143	27.77365	8.104164	42.3349	2.7540388	9420000	-4.703179e-08	85.954994	0.008903715	-3.283348	1.2096543e-12	0.61649275	0.065699995	1.0	10564.30378818512
942	542.50684	348.2157	1210.8838	11.416024	451.7	26.370707	7.9799614	41.818043	6.3033524	9430000	8.428469e-08	67.34719	0.01670586	-6.2507324	9.965389e-13	1.001963	0.1027	1.0	10574.707117080688
943	727.02606	646.5527	2492.7776	0.00018042007	416.66666	30.162956	8.523159	41.756104	5.8839946	9440000	1.8626451e-08	119.55914	0.005622917	-20.393732	1.8014298e-12	0.20612101	0.0241	1.0	10585.147334575653
944	797.2864	750.0841	2666.5962	1.7691944e-05	417.83334	34.61943	6.1238127	48.019485	16.822613	9450000	-1.0058284e-07	81.20128	0.0028800885	-6.967909	1.4009615e-12	0.08638075	0.0145	1.0	10595.570548295975
945	769.2803	678.36096	2499.109	150.33253	425.9524	34.961174	6.0230675	55.1985	7.923715	9460000	-5.820766e-08	67.182175	0.0065904097	-3.399394	7.1067425e-13	0.18383905	0.0271	1.0	10606.014511823654
946	965.2548	613.7843	2052.1755	343.76596	632.1818	32.77715	7.3648505	57.447598	-11.729104	9470000	1.4156103e-07	87.05151	0.010109138	-8.318108	5.0682483e-13	0.23300716	0.0419	1.0	10616.47405910492
947	512.14	448.53275	2199.9548	0.00022139681	322.58066	31.222109	6.891689	50.74531	-11.381962	9480000	6.367918e-08	86.44144	0.008829177	-8.488867	7.2806e-13	0.17105855	0.0357	1.0	10626.917407274246
948	671.69543	443.18732	1800.0507	60.8284	486.13333	27.353476	6.052254	44.031685	0.06878984	9490000	-2.2351742e-07	65.70218	0.013842654	-4.5275946	1.4245705e-13	0.28789616	0.0768	1.0	10637.295674562454
949	995.1949	605.05524	2233.7046	234.74771	653.0769	28.080004	6.004906	43.559135	1.3064826	9500000	4.4703484e-08	65.80829	0.005286267	-9.180491	1.4576971e-13	0.20023653	0.0469	1.0	10647.72904920578
950	621.4865	355.54373	1250.7682	68.95388	394.78262	30.584644	7.346339	48.273407	7.201133	9510000	-4.004687e-08	89.73	0.00786189	-8.087473	7.2521383e-13	0.08915277	0.0331	1.0	10658.230592012405
951	619.7984	558.7667	2047.3121	140.26845	384.6154	29.711988	6.348399	47.828785	12.251754	9520000	-5.5879354e-08	82.09475	0.0059340596	-5.6732235	2.2921755e-13	0.07716333	0.0291	1.0	10668.609080076218
952	732.3552	552.94366	2003.8909	0.00010636218	472.1111	29.703213	6.549725	44.36166	10.16658	9530000	-1.5459955e-07	105.00514	0.0036981208	-3.871664	2.1760043e-13	0.08109434	0.0257	4.0	10679.008415699005
953	775.26556	664.3202	2423.1807	14.990245	442.73685	31.919754	5.8289394	42.942173	9.19764	9540000	-9.033829e-08	72.26018	0.0005379992	-6.9100037	1.9258157e-13	0.057060674	0.0174	79.0	10691.93380522728
954	907.14764	726.8064	2221.8325	172.29663	562.5833	32.319153	6.2371955	48.868065	-11.588042	9550000	-2.5704503e-07	73.393036	-0.0006452454	-5.378748	1.3423301e-13	0.014479209	0.022	79.0	10705.058527708054
955	727.179	571.95105	2518.5493	69.25932	416.66666	32.284756	5.6144514	47.104122	13.849139	9560000	-7.450581e-09	72.68445	-0.0006036231	-3.9425488	2.5381422e-13	0.019634768	0.014900001	79.0	10717.780155181885
956	666.21765	585.71643	2238.5552	2.9984617	374.52	33.945274	5.7616878	46.147465	12.758177	9570000	-2.6077032e-08	91.487854	-0.0015459794	-5.603485	2.6213225e-13	-9.682163e-05	0.015500001	79.0	10730.79918217659
957	978.9104	690.981	2850.6035	265.9511	522.8889	34.897392	5.282746	54.290573	16.189852	9580000	-3.7252903e-08	76.261696	-0.0013666123	-8.451159	1.5925824e-13	-0.0040927855	0.0113	79.0	10743.82429265976
958	1027.6942	914.2117	3151.0032	2.7862465e-10	478.72223	38.40717	4.383246	51.38215	20.874949	9590000	3.3527613e-08	67.79172	-0.000845822	-14.854635	2.3723298e-13	4.278205e-06	0.0064000003	79.0	10756.592300891876
959	1089.4631	834.96277	3080.0525	2.5956519e-08	500.0	41.53114	3.9972045	53.46681	20.995518	9600000	4.656613e-08	68.09053	-0.00067702495	-5.5577946	4.7933e-13	0.00223575	0.0042999997	79.0	10769.270484924316
960	1295.1796	810.3767	2964.088	2.5383793e-05	613.0	41.539433	4.4899364	51.987206	19.782537	9610000	2.7939677e-08	60.298904	-0.0004217989	-4.1380615	4.145057e-13	0.0009049248	0.0035	79.0	10782.023290872574
961	1062.7559	1013.9197	3045.1714	20.985983	500.55554	40.94107	4.546258	49.124146	14.189754	9620000	8.6613e-08	74.74614	-0.00073209417	-7.2614374	3.31522e-13	-0.002631368	0.005	79.0	10794.697007417679
962	842.7168	514.9668	1877.0519	0.00040087444	420.9	40.764194	4.6753187	51.362705	12.927906	9630000	-1.3038516e-08	82.09659	-0.0005430039	-7.8019257	1.7212257e-13	-0.0011483564	0.0058999998	79.0	10807.362314224243
963	931.75824	592.6774	2366.9429	102.33477	434.78262	39.86214	5.1653414	51.90572	15.136532	9640000	5.8673322e-08	65.85463	-0.00078285614	-3.6980696	9.142523e-14	-0.0015951272	0.0056	79.0	10820.252653360367
964	834.805	705.5447	2978.2827	11.992305	374.6154	41.965286	4.6394224	51.57386	21.802652	9650000	-1.8626451e-08	89.12715	-0.00043544546	-6.5218363	2.252421e-13	-0.0007856228	0.0049	79.0	10832.921756982803
965	1109.6785	634.6315	2344.2253	332.63464	513.0	41.68374	4.7245893	51.060482	7.7624164	9660000	-3.3527613e-08	70.09807	-0.0005008611	-6.353632	1.1981709e-13	0.0012465739	0.0055	79.0	10845.878885269165
966	1360.8505	820.4459	2479.3833	194.8657	652.0909	41.618187	3.6820736	51.05892	18.438887	9670000	9.313226e-09	52.554962	-0.00094235246	-4.0300665	1.0195658e-13	0.00051428453	0.0056999996	79.0	10858.632471561432
967	832.5067	836.96765	3043.753	6.686585	400.0	40.824493	4.0339994	49.583992	10.826539	9680000	-1.4901161e-08	63.669945	-0.0010284404	-2.2416248	1.0038867e-13	-0.0011799515	0.0075	79.0	10871.418109893799
968	810.13983	478.29602	1634.414	143.90306	402.05	39.388958	4.083099	48.827305	18.048357	9690000	9.2666596e-08	67.77223	-0.00081008376	-5.179632	6.7081174e-14	0.0062670982	0.0076	79.0	10884.350185394287
969	1431.9081	828.91675	2500.586	146.22424	769.2	36.96231	4.9977875	46.693363	17.292704	9700000	9.313226e-10	68.3147	-0.0008277834	-4.284567	5.819386e-14	0.0019825425	0.0088	79.0	10897.470801115036
970	609.2707	486.4518	1788.5437	26.981972	285.0	38.324726	4.563344	45.31277	9.855893	9710000	-4.0978193e-08	82.47121	-0.00031299982	-14.690893	2.878788e-14	0.008091794	0.0067999996	79.0	10910.516145944595
971	1068.2737	879.1717	2729.4373	192.07812	526.3158	40.199448	6.229494	48.014183	15.003826	9720000	-1.3504177e-08	53.00244	-0.00060977275	-3.1666193	1.7742855e-13	0.00093482784	0.0055	79.0	10923.036170721054
972	875.7098	617.1099	2139.4502	142.08862	427.7	39.933464	4.924086	47.81279	15.792874	9730000	3.9115548e-08	70.33865	-0.0005257388	-6.2547855	1.4044529e-13	-0.00065059727	0.0049	79.0	10935.844912052155
973	589.56244	365.6471	1692.7288	11.992374	327.68182	37.523357	5.2016354	51.71247	17.370272	9740000	1.6763806e-08	88.68215	0.00065641385	-17.169071	9.521862e-14	0.078066915	0.0154	7.0	10946.439240455627
974	1144.4592	935.62555	2803.5513	3.6695777e-08	610.9286	35.124905	4.907352	46.7714	7.246114	9750000	-6.6589564e-08	62.16659	-0.000314635	-6.8765793	4.172532e-14	0.0781096	0.0154	9.0	10957.12911438942
975	1098.1255	834.19183	2599.1418	146.80705	588.2353	36.192326	5.39691	50.822475	-0.35101196	9760000	1.4901161e-07	58.604687	0.001867434	-3.1810656	5.2080004e-14	0.081965744	0.012999999	5.0	10967.676015377045
976	896.4593	618.74554	2509.4229	249.28787	469.2	37.218433	5.1947865	50.894928	23.51138	9770000	-4.8428774e-08	63.504303	-0.001113129	-3.6485205	5.6735625e-14	-0.007684687	0.014599999	79.0	10980.52786564827
977	1246.7578	817.67633	2674.4497	223.67416	674.7857	36.5497	5.157401	50.938244	-7.7564883	9780000	0.0	55.277515	0.0018091847	-1.4969234	3.4139273e-14	0.078760386	0.0144	4.0	10991.082238674164
978	725.0469	649.5597	2793.1313	8.898996	389.2857	36.121277	5.0331306	48.925552	15.125807	9790000	-9.313226e-09	59.68319	-0.000420935	-7.786992	2.7605778e-14	0.004148014	0.011	79.0	11004.436642885208
979	760.6678	498.31543	2233.865	3.0971435e-06	434.78262	35.908325	5.0044827	46.33625	15.736895	9800000	4.4703484e-08	83.67537	0.0011277141	-11.892637	5.5613303e-14	0.076216005	0.027199998	1.0	11014.89448261261
980	1253.2983	840.96857	2348.0254	183.14696	759.7778	33.07773	6.2088475	48.691704	12.997884	9810000	5.2154064e-08	61.840435	0.0045929495	-6.944113	7.812639e-14	0.08099494	0.0205	2.0	11025.391224384308
981	677.728	578.2163	2510.5317	1.1737034e-06	367.95	34.773567	6.0722036	47.866558	5.4609356	9820000	-1.3085082e-07	67.416595	0.0034760134	-7.7650642	6.640762e-14	0.07966614	0.0185	2.0	11035.776689767838
982	1055.947	526.7248	2044.0859	334.62674	555.5	35.04897	6.5449004	46.45512	-13.96753	9830000	-4.749745e-08	88.15194	0.00083329715	-30.924438	2.7273709e-14	0.09966094	0.017500002	2.0	11046.233595132828
983	772.3369	708.0896	2408.1711	4.307177	454.54544	34.781075	6.5115232	49.09222	13.590581	9840000	6.891787e-08	68.06312	0.0031794668	-8.550703	1.7804226e-13	0.15704136	0.0314	1.0	11056.680763959885
984	654.8446	554.6947	1821.5947	56.96191	520.9375	28.931082	7.0232325	45.74017	9.794609	9850000	3.6228448e-07	78.36876	0.006832387	-19.154247	2.780731e-14	1.2682701	0.0849	1.0	11067.088024377823
985	535.73694	272.57748	1259.4706	233.62701	405.8421	25.538298	9.199102	43.37144	6.1944127	9860000	-1.9557774e-08	61.08486	0.01838439	-4.2279863	5.3804793e-14	0.6190933	0.0854	1.0	11077.557934761047
986	757.00104	561.8389	2102.2976	228.6735	577.0	27.15275	9.711299	44.76503	4.4983377	9870000	-3.7252903e-07	67.20105	0.0062608533	-9.144042	4.5501905e-14	1.031989	0.0689	1.0	11087.922288179398
987	1370.7983	561.37573	2198.9941	370.53217	769.2308	33.36915	7.305367	46.101414	10.55424	9880000	5.9604645e-08	63.714127	0.0077225585	-13.306621	3.173899e-13	0.17958483	0.0222	1.0	11098.284537315369
988	1056.2166	538.03845	2292.1936	377.8883	544.61536	36.145092	5.727144	47.26381	15.935221	9890000	-9.872019e-08	62.047546	0.00294094	-5.8478947	8.3895916e-14	0.12915725	0.012399999	1.0	11108.713032245636
