Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
97	569.3322	659.009	2144.569	2.3313352e-14	463.82352	430.68787	1440.0	15.0	17.214981	6.1135197	90.76758	1.2318776	980000	-2.9802322e-08	376.10986	-0.015708871	-34.995346	0.34315422	2.2381163	0.1421	77.0	1150.1606812477112
98	781.7968	741.9301	2495.8762	0.04583025	611.2	433.57187	1440.0	19.0	18.687279	5.993199	56.5654	0.83910984	990000	0.0	310.99008	-0.0060168467	-14.723347	0.25975215	0.07553126	0.1996	3.0	1160.9516446590424
99	490.2095	636.3524	2482.618	9.375273e-20	454.54544	375.89746	1440.0	19.0	21.064455	10.759386	99.22099	1.7595296	1000000	2.9802322e-08	316.47534	-0.0020236466	-66.685776	0.19465017	47.08448	0.1366	3.0	1171.9008173942566
100	365.27606	377.34766	1145.1714	0.0063629323	386.26315	234.60669	749.0	46.0	17.55544	5.650187	35.454334	0.9911294	1010000	-2.9802322e-08	212.66763	-0.006055191	-8.452124	0.19980887	0.13375278	0.3268	2.0	1182.6904814243317
101	484.6784	550.5519	1893.1998	2.5315242e-07	461.10526	457.74918	1440.0	17.0	19.019829	4.3091865	34.91934	1.055127	1020000	0.0	262.435	-0.00037832558	-5.587387	0.1832189	333.4029	0.1569	24.0	1193.9804673194885
102	548.88556	552.9191	1834.0059	0.00076872087	661.7	429.3162	1440.0	15.0	16.609844	6.048332	34.877846	1.6828227	1030000	0.0	199.23343	-0.013853084	-36.965584	0.28159258	0.08575949	0.2582	2.0	1204.4624063968658
103	425.04922	490.74762	1596.076	0.0038455655	434.78262	337.221	1440.0	97.0	18.24348	3.0881178	29.906874	4.8949704	1040000	2.9802322e-08	170.08997	-0.009947419	-18.337515	0.40341574	0.07576593	0.1999	1.0	1215.0560431480408
104	456.40942	376.7296	1041.5234	0.00077700906	487.21054	355.08347	1440.0	16.0	19.009096	4.6384234	43.22203	4.220942	1050000	0.0	175.74443	0.0108188465	-18.502907	0.41733402	0.08104897	0.2698	2.0	1225.7001209259033
105	514.13055	492.8995	1614.2854	0.03348617	553.3571	387.8655	1199.0	19.0	17.844784	3.2047362	31.278774	1.8683174	1060000	-2.9802322e-08	166.49724	-0.011714537	-22.782026	0.37888527	0.03092727	0.0811	79.0	1238.1909685134888
106	558.43243	554.81506	1600.7527	0.0003587364	582.7143	413.12924	1440.0	7.0	19.50221	4.196688	48.492176	3.0476446	1070000	-2.9802322e-08	190.83365	-0.012184422	-8.939165	0.36936992	-0.0002036306	0.069900006	79.0	1250.4331254959106
