Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
70	1827.7063	908.84357	2847.4365	334.71915	861.5	443.11	1440.0	113.0	40.791042	2.726818	44.881985	14.214854	710000	-7.450581e-09	99.269	-0.0052990355	-7.185478	0.28787422	-0.0013457248	0.026	79.0	882.3266944885254
71	1285.648	1020.2611	3286.876	3.5487272e-08	625.0	435.13504	1440.0	115.0	39.8015	3.5138242	47.96176	23.067282	720000	2.9802322e-08	168.3275	-0.009190485	-22.92776	0.24841775	0.007681773	0.0166	79.0	895.2799088954926
72	841.12726	750.7989	2749.2192	5.445189e-24	414.7143	340.9283	1217.0	52.0	39.3086	4.080182	53.590992	3.7841523	730000	7.450581e-09	173.88438	-0.005772978	-13.935432	0.25432497	-0.0091385245	0.0252	79.0	908.0311279296875
73	769.2033	760.64355	3195.6145	1.8e-39	360.95456	338.72574	1440.0	18.0	39.078106	4.164832	43.606113	2.8442726	740000	1.4901161e-08	146.94525	-0.0057804096	-14.743393	0.39203075	0.017546985	0.033	79.0	920.6871976852417
74	1306.0248	877.8146	2768.6748	165.32364	631.61536	439.24298	1440.0	61.0	41.274338	2.510817	44.955433	13.541026	750000	2.2351742e-08	95.74885	-0.008873986	-4.5640945	0.18594581	0.015871616	0.035400003	79.0	933.3930425643921
75	1307.8112	834.77997	3035.3657	161.50407	625.0	386.67654	1440.0	66.0	40.594563	1.6900216	44.59278	29.438461	760000	-1.4901161e-08	79.74799	-0.0021553803	-0.6977558	0.122895375	-0.00045687426	0.0034999999	79.0	946.2555618286133
76	704.8334	407.87143	1366.2656	0.00025993824	337.86365	194.9497	892.0	19.0	39.606075	5.363852	48.324287	-6.3549657	770000	1.4901161e-08	184.7377	-0.004150316	-11.237471	0.29691303	0.0056882706	0.0168	79.0	959.1188645362854
77	612.8495	596.06616	1992.6622	1.9e-39	385.22223	315.24426	1044.0	18.0	37.022274	5.3807316	45.501194	5.9098325	780000	0.0	335.6328	0.013313986	-39.28223	0.2502378	0.10520716	0.2319	5.0	970.017813205719
78	1113.7725	923.11945	2645.0486	8.276049e-11	585.3333	509.95984	1440.0	18.0	33.692	7.7726445	44.692387	7.030408	790000	-1.4901161e-08	284.72552	0.02655477	-25.468899	0.18916571	0.14929368	0.2513	1.0	980.7942025661469
79	1144.9308	975.9806	3157.9358	0.00019777365	555.55554	462.55273	1440.0	19.0	41.875736	3.489262	63.34733	6.201121	800000	2.2351742e-08	126.08194	-0.0022873394	-6.1966114	0.093911245	0.0046647713	0.0096	79.0	993.3306083679199
